                                                                                                                                                                                                                         25 May 2021 09:55:13
Civil Air Patrol Use Only
Satellite-GRID


       Time (LCLG)          Detic Latitude (deg)    Detic Longitude (deg)    Detic Altitude (km)    RightAscension (deg)    Declination (deg)       x (km)          y (km)          z (km)          x (km)          y (km)          z (km)   
26 May 2021 17:03:10.000                  34.813                 -164.258             470.275001                -144.534               34.741    -5417.314289    -1527.037544     3889.306328    -4578.833289    -3261.931936     3898.708406
26 May 2021 17:03:20.000                  35.446                 -164.420             470.434065                -144.653               35.373    -5379.920427    -1500.115825     3951.087444    -4550.209400    -3227.315518     3960.430815
26 May 2021 17:03:30.000                  36.079                 -164.583             470.594946                -144.774               36.004    -5341.821011    -1473.063399     4012.375806    -4521.019642    -3192.297746     4021.659309
26 May 2021 17:03:40.000                  36.711                 -164.749             470.757553                -144.897               36.636    -5303.020601    -1445.884648     4073.163795    -4491.267671    -3156.882992     4082.386274
26 May 2021 17:03:50.000                  37.344                 -164.916             470.921793                -145.022               37.267    -5263.523852    -1418.583965     4133.443852    -4460.957212    -3121.075681     4142.604161
26 May 2021 17:04:00.000                  37.976                 -165.086             471.087573                -145.149               37.899    -5223.335511    -1391.165751     4193.208486    -4430.092062    -3084.880281     4202.305486
26 May 2021 17:04:10.000                  38.608                 -165.258             471.254801                -145.278               38.530    -5182.460417    -1363.634415     4252.450269    -4398.676084    -3048.301313     4261.482828
26 May 2021 17:04:20.000                  39.240                 -165.432             471.423382                -145.409               39.161    -5140.903500    -1335.994371     4311.161839    -4366.713212    -3011.343344     4320.128835
26 May 2021 17:04:30.000                  39.871                 -165.609             471.593223                -145.543               39.792    -5098.669780    -1308.250040     4369.335903    -4334.207445    -2974.010986     4378.236221
26 May 2021 17:04:40.000                  40.502                 -165.788             471.764227                -145.680               40.423    -5055.764369    -1280.405848     4426.965235    -4301.162853    -2936.308899     4435.797768
26 May 2021 17:04:50.000                  41.133                 -165.970             471.936301                -145.818               41.053    -5012.192466    -1252.466225     4484.042677    -4267.583570    -2898.241789     4492.806327
26 May 2021 17:05:00.000                  41.764                 -166.154             472.109348                -145.960               41.684    -4967.959361    -1224.435606     4540.561141    -4233.473797    -2859.814406     4549.254819
26 May 2021 17:05:10.000                  42.395                 -166.342             472.283273                -146.104               42.314    -4923.070430    -1196.318429     4596.513610    -4198.837801    -2821.031545     4605.136236
26 May 2021 17:05:20.000                  43.025                 -166.532             472.457979                -146.252               42.944    -4877.531137    -1168.119133     4651.893140    -4163.679913    -2781.898045     4660.443642
26 May 2021 17:05:30.000                  43.655                 -166.725             472.633371                -146.402               43.574    -4831.347033    -1139.842161     4706.692857    -4128.004531    -2742.418787     4715.170171
26 May 2021 17:05:40.000                  44.285                 -166.922             472.809352                -146.556               44.204    -4784.523754    -1111.491956     4760.905960    -4091.816114    -2702.598696     4769.309033
26 May 2021 17:05:50.000                  44.914                 -167.121             472.985826                -146.713               44.833    -4737.067023    -1083.072961     4814.525723    -4055.119188    -2662.442738     4822.853512
26 May 2021 17:06:00.000                  45.543                 -167.325             473.162696                -146.873               45.462    -4688.982645    -1054.589619     4867.545496    -4017.918338    -2621.955921     4875.796965
26 May 2021 17:06:10.000                  46.172                 -167.532             473.339865                -147.037               46.091    -4640.276510    -1026.046374     4919.958703    -3980.218214    -2581.143294     4928.132826
26 May 2021 17:06:20.000                  46.800                 -167.742             473.517237                -147.205               46.720    -4590.954590     -997.447665     4971.758843    -3942.023526    -2540.009943     4979.854606
26 May 2021 17:06:30.000                  47.428                 -167.957             473.694717                -147.376               47.349    -4541.022940     -968.797932     5022.939495    -3903.339046    -2498.560998     5030.955891
26 May 2021 17:06:40.000                  48.056                 -168.176             473.872206                -147.552               47.977    -4490.487697     -940.101609     5073.494314    -3864.169606    -2456.801625     5081.430348
26 May 2021 17:06:50.000                  48.683                 -168.399             474.049611                -147.732               48.605    -4439.355076     -911.363130     5123.417036    -3824.520099    -2414.737028     5131.271720
26 May 2021 17:07:00.000                  49.310                 -168.627             474.226834                -147.917               49.233    -4387.631374     -882.586921     5172.701472    -3784.395474    -2372.372448     5180.473832
26 May 2021 17:07:10.000                  49.937                 -168.859             474.403780                -148.107               49.860    -4335.322965     -853.777406     5221.341519    -3743.800743    -2329.713165     5229.030588
26 May 2021 17:07:20.000                  50.563                 -169.096             474.580355                -148.301               50.487    -4282.436304     -824.939001     5269.331149    -3702.740971    -2286.764493     5276.935974
26 May 2021 17:07:30.000                  51.189                 -169.339             474.756463                -148.501               51.114    -4228.977921     -796.076118     5316.664421    -3661.221284    -2243.531782     5324.184056
26 May 2021 17:07:40.000                  51.814                 -169.587             474.932011                -148.706               51.740    -4174.954422     -767.193161     5363.335472    -3619.246863    -2200.020416     5370.768983
26 May 2021 17:07:50.000                  52.439                 -169.841             475.106904                -148.917               52.366    -4120.372490     -738.294525     5409.338525    -3576.822945    -2156.235815     5416.684989
26 May 2021 17:08:00.000                  53.063                 -170.102             475.281049                -149.134               52.992    -4065.238882     -709.384599     5454.667884    -3533.954821    -2112.183430     5461.926389
26 May 2021 17:08:10.000                  53.687                 -170.368             475.454354                -149.357               53.617    -4009.560428     -680.467762     5499.317941    -3490.647840    -2067.868745     5506.487586
26 May 2021 17:08:20.000                  54.311                 -170.641             475.626727                -149.588               54.242    -3953.344033     -651.548384     5543.283170    -3446.907401    -2023.297278     5550.363063
26 May 2021 17:08:30.000                  54.933                 -170.922             475.798076                -149.825               54.866    -3896.596673     -622.630824     5586.558132    -3402.738959    -1978.474576     5593.547395
26 May 2021 17:08:40.000                  55.556                 -171.209             475.968310                -150.069               55.490    -3839.325394     -593.719431     5629.137474    -3358.148019    -1933.406218     5636.035239
26 May 2021 17:08:50.000                  56.177                 -171.505             476.137341                -150.322               56.114    -3781.537313     -564.818542     5671.015929    -3313.140140    -1888.097812     5677.821340
26 May 2021 17:09:00.000                  56.798                 -171.809             476.305078                -150.583               56.737    -3723.239618     -535.932481     5712.188320    -3267.720931    -1842.554995     5718.900532
26 May 2021 17:09:10.000                  57.419                 -172.122             476.471433                -150.853               57.359    -3664.439564     -507.065562     5752.649556    -3221.896051    -1796.783433     5759.267735
26 May 2021 17:09:20.000                  58.039                 -172.444             476.636320                -151.131               57.980    -3605.144472     -478.222083     5792.394636    -3175.671210    -1750.788820     5798.917961
26 May 2021 17:09:30.000                  58.658                 -172.776             476.799651                -151.420               58.602    -3545.361732     -449.406328     5831.418648    -3129.052165    -1704.576877     5837.846309
26 May 2021 17:09:40.000                  59.276                 -173.118             476.961342                -151.720               59.222    -3485.098799     -420.622569     5869.716770    -3082.044723    -1658.153349     5876.047969
26 May 2021 17:09:50.000                  59.893                 -173.472             477.121308                -152.030               59.842    -3424.363191     -391.875060     5907.284270    -3034.654738    -1611.524011     5913.518222
26 May 2021 17:10:00.000                  60.510                 -173.837             477.279466                -152.352               60.460    -3363.162492     -363.168040     5944.116508    -2986.888109    -1564.694659     5950.252438
26 May 2021 17:10:10.000                  61.126                 -174.215             477.435733                -152.687               61.079    -3301.504347     -334.505731     5980.208934    -2938.750784    -1517.671114     5986.246082
26 May 2021 17:10:20.000                  61.741                 -174.606             477.590029                -153.035               61.696    -3239.396464     -305.892340     6015.557093    -2890.248754    -1470.459223     6021.494708
26 May 2021 17:10:30.000                  62.355                 -175.011             477.742273                -153.397               62.312    -3176.846610     -277.332054     6050.156619    -2841.388055    -1423.064852     6055.993966
26 May 2021 17:10:40.000                  62.967                 -175.431             477.892388                -153.774               62.927    -3113.862614     -248.829043     6084.003243    -2792.174767    -1375.493892     6089.739596
26 May 2021 17:10:50.000                  63.579                 -175.868             478.040295                -154.167               63.542    -3050.452361     -220.387457     6117.092786    -2742.615014    -1327.752253     6122.727434
26 May 2021 17:11:00.000                  64.189                 -176.321             478.185919                -154.578               64.155    -2986.623798     -192.011428     6149.421165    -2692.714959    -1279.845868     6154.953409
26 May 2021 17:11:10.000                  64.799                 -176.794             478.329184                -155.008               64.767    -2922.384924     -163.705066     6180.984392    -2642.480810    -1231.780686     6186.413545
26 May 2021 17:11:20.000                  65.406                 -177.286             478.470018                -155.457               65.378    -2857.743796     -135.472463     6211.778573    -2591.918814    -1183.562680     6217.103962
26 May 2021 17:11:30.000                  66.013                 -177.799             478.608348                -155.927               65.987    -2792.708526     -107.317687     6241.799910    -2541.035258    -1135.197837     6247.020875
26 May 2021 17:11:40.000                  66.618                 -178.336             478.744105                -156.421               66.595    -2727.287279      -79.244786     6271.044701    -2489.836468    -1086.692163     6276.160593
26 May 2021 17:11:50.000                  67.221                 -178.897             478.877218                -156.939               67.201    -2661.488272      -51.257785     6299.509340    -2438.328809    -1038.051683     6304.519525
26 May 2021 17:12:00.000                  67.822                 -179.484             479.007621                -157.485               67.805    -2595.319776      -23.360686     6327.190318    -2386.518683     -989.282435     6332.094174
26 May 2021 17:12:10.000                  68.421                  179.899             479.135247                -158.059               68.407    -2528.790110        4.442531     6354.084223    -2334.412528     -940.390474     6358.881142
26 May 2021 17:12:20.000                  69.018                  179.252             479.260032                -158.664               69.008    -2461.907643       32.147913     6380.187741    -2282.016821     -891.381870     6384.877127
26 May 2021 17:12:30.000                  69.613                  178.571             479.381913                -159.303               69.606    -2394.680794       59.751530     6405.497655    -2229.338070     -842.262705     6410.078928
26 May 2021 17:12:40.000                  70.205                  177.853             479.500830                -159.979               70.201    -2327.118026       87.249476     6430.010847    -2176.382821     -793.039077     6434.483438
26 May 2021 17:12:50.000                  70.795                  177.095             479.616721                -160.695               70.794    -2259.227853      114.637872     6453.724297    -2123.157651     -743.717093     6458.087652
26 May 2021 17:13:00.000                  71.382                  176.294             479.729531                -161.455               71.384    -2191.018830      141.912865     6476.635086    -2069.669171     -694.302874     6480.888662
26 May 2021 17:13:10.000                  71.965                  175.446             479.839202                -162.263               71.971    -2122.499558      169.070629     6498.740391    -2015.924023     -644.802552     6502.883663
26 May 2021 17:13:20.000                  72.545                  174.545             479.945680                -163.123               72.554    -2053.678682      196.107365     6520.037492    -1961.928882     -595.222269     6524.069944
26 May 2021 17:13:30.000                  73.120                  173.588             480.048912                -164.040               73.134    -1984.564886      223.019302     6540.523767    -1907.690451     -545.568174     6544.444900
26 May 2021 17:13:40.000                  73.692                  172.569             480.148849                -165.021               73.708    -1915.166897      249.802696     6560.196693    -1853.215465     -495.846429     6564.006021
26 May 2021 17:13:50.000                  74.258                  171.480             480.245440                -166.071               74.278    -1845.493481      276.453834     6579.053852    -1798.510685     -446.063200     6582.750901
26 May 2021 17:14:00.000                  74.819                  170.317             480.338638                -167.197               74.843    -1775.553445      302.969031     6597.092921    -1743.582902     -396.224663     6600.677235
26 May 2021 17:14:10.000                  75.374                  169.069             480.428400                -168.408               75.402    -1705.355629      329.344632     6614.311683    -1688.438933     -346.336998     6617.782816
26 May 2021 17:14:20.000                  75.923                  167.730             480.514680                -169.713               75.954    -1634.908913      355.577012     6630.708019    -1633.085620     -296.406392     6634.065541
26 May 2021 17:14:30.000                  76.464                  166.288             480.597437                -171.121               76.498    -1564.222211      381.662578     6646.279913    -1577.529834     -246.439037     6649.523408
26 May 2021 17:14:40.000                  76.996                  164.733             480.676633                -172.645               77.034    -1493.304471      407.597766     6661.025452    -1521.778467     -196.441130     6664.154517
26 May 2021 17:14:50.000                  77.519                  163.052             480.752228                -174.296               77.560    -1422.164676      433.379046     6674.942822    -1465.838436     -146.418870     6677.957070
26 May 2021 17:15:00.000                  78.031                  161.232             480.824189                -176.089               78.075    -1350.811837      459.002920     6688.030312    -1409.716681      -96.378458     6690.929370
26 May 2021 17:15:10.000                  78.531                  159.258             480.892480                -178.040               78.578    -1279.254999      484.465921     6700.286316    -1353.420163      -46.326099     6703.069823
26 May 2021 17:15:20.000                  79.017                  157.112             480.957071                 179.835               79.067    -1207.503236      509.764616     6711.709328    -1296.955866        3.732002     6714.376940
26 May 2021 17:15:30.000                  79.487                  154.778             481.017931                 177.517               79.540    -1135.565649      534.895608     6722.297945    -1240.330793       53.789639     6724.849331
26 May 2021 17:15:40.000                  79.940                  152.235             481.075033                 174.986               79.995    -1063.451369      559.855529     6732.050867    -1183.551966      103.840606     6734.485710
26 May 2021 17:15:50.000                  80.372                  149.466             481.128352                 172.222               80.429     -991.169551      584.641051     6740.966898    -1126.626427      153.878700     6743.284897
26 May 2021 17:16:00.000                  80.780                  146.450             481.177863                 169.207               80.838     -918.729376      609.248877     6749.044944    -1069.561235      203.897718     6751.245810
26 May 2021 17:16:10.000                  81.162                  143.170             481.223546                 165.921               81.221     -846.140048      633.675746     6756.284013    -1012.363467      253.891461     6758.367476
26 May 2021 17:16:20.000                  81.513                  139.613             481.265380                 162.351               81.573     -773.410795      657.918435     6762.683221     -955.040213      303.853730     6764.649020
26 May 2021 17:16:30.000                  81.831                  135.770             481.303348                 158.489               81.889     -700.550865      681.973755     6768.241782     -897.598581      353.778334     6770.089675
26 May 2021 17:16:40.000                  82.110                  131.641             481.337436                 154.335               82.167     -627.569529      705.838554     6772.959016     -840.045694      403.659085     6774.688774
26 May 2021 17:16:50.000                  82.347                  127.237             481.367629                 149.902               82.401     -554.476073      729.509718     6776.834349     -782.388685      453.489801     6778.445757
26 May 2021 17:17:00.000                  82.537                  122.585             481.393918                 145.220               82.587     -481.279806      752.984169     6779.867305     -724.634704      503.264305     6781.360164
26 May 2021 17:17:10.000                  82.678                  117.726             481.416291                 140.331               82.723     -407.990049      776.258869     6782.057518     -666.790908      552.976429     6783.431642
26 May 2021 17:17:20.000                  82.765                  112.715             481.434744                 135.295               82.804     -334.616144      799.330815     6783.404721     -608.864469      602.620011     6784.659940
26 May 2021 17:17:30.000                  82.797                  107.622             481.449270                 130.186               82.829     -261.167443      822.197045     6783.908754     -550.862567      652.188899     6785.044912
26 May 2021 17:17:40.000                  82.774                  102.523             481.459868                 125.081               82.797     -187.653312      844.854635     6783.569557     -492.792392      701.676950     6784.586515
26 May 2021 17:17:50.000                  82.696                   97.494             481.466537                 120.059               82.710     -114.083133      867.300701     6782.387179     -434.661141      751.078029     6783.284809
26 May 2021 17:18:00.000                  82.564                   92.605             481.469277                 115.191               82.569      -40.466294      889.532399     6780.361769     -376.476020      800.386015     6781.139961
26 May 2021 17:18:10.000                  82.382                   87.915             481.468093                 110.535               82.376       33.187804      911.546924     6777.493581     -318.244241      849.594795     6778.152237
26 May 2021 17:18:20.000                  82.153                   83.468             481.462991                 106.134               82.137      106.869752      933.341511     6773.782972     -259.973021      898.698272     6774.322012
26 May 2021 17:18:30.000                  81.880                   79.292             481.453978                 102.013               81.855      180.570136      954.913437     6769.230404     -201.669583      947.690358     6769.649760
26 May 2021 17:18:40.000                  81.569                   75.401             481.441064                  98.185               81.534      254.279531      976.260020     6763.836442     -143.341153      996.564981     6764.136063
26 May 2021 17:18:50.000                  81.223                   71.797             481.424262                  94.649               81.178      327.988511      997.378619     6757.601755      -84.994961     1045.316084     6757.781603
26 May 2021 17:19:00.000                  80.846                   68.472             481.403585                  91.395               80.793      401.687645     1018.266634     6750.527115      -26.638238     1093.937624     6750.587168
26 May 2021 17:19:10.000                  80.442                   65.413             481.379049                  88.409               80.380      475.367498     1038.921509     6742.613397       31.721783     1142.423572     6742.553647
26 May 2021 17:19:20.000                  80.013                   62.604             481.350672                  85.674               79.944      549.018637     1059.340727     6733.861580       90.077868     1190.767920     6733.682036
26 May 2021 17:19:30.000                  79.564                   60.025             481.318476                  83.169               79.487      622.631623     1079.521819     6724.272748      148.422784     1238.964674     6723.973430
26 May 2021 17:19:40.000                  79.097                   57.657             481.282482                  80.874               79.012      696.197024     1099.462353     6713.848084      206.749299     1287.007858     6713.429031
26 May 2021 17:19:50.000                  78.613                   55.482             481.242715                  78.770               78.521      769.705407     1119.159945     6702.588877      265.050183     1334.891517     6702.050141
26 May 2021 17:20:00.000                  78.116                   53.480             481.199201                  76.838               78.017      843.147341     1138.612251     6690.496519      323.318210     1382.609713     6689.838165
26 May 2021 17:20:10.000                  77.606                   51.635             481.151968                  75.062               77.500      916.513403     1157.816973     6677.572503      381.546157     1430.156530     6676.794614
26 May 2021 17:20:20.000                  77.085                   49.932             481.101047                  73.426               76.973      989.794174     1176.771857     6663.818425      439.726806     1477.526073     6662.921097
26 May 2021 17:20:30.000                  76.554                   48.357             481.046471                  71.917               76.436     1062.980241     1195.474693     6649.235984      497.852944     1524.712466     6648.219329
26 May 2021 17:20:40.000                  76.014                   46.898             480.988273                  70.521               75.891     1136.062200     1213.923314     6633.826981      555.917365     1571.709859     6632.691124
26 May 2021 17:20:50.000                  75.467                   45.542             480.926490                  69.228               75.338     1209.030657     1232.115600     6617.593318      613.912872     1618.512422     6616.338401
26 May 2021 17:21:00.000                  74.913                   44.280             480.861160                  68.027               74.779     1281.876227     1250.049477     6600.537000      671.832272     1665.114351     6599.163177
26 May 2021 17:21:10.000                  74.353                   43.103             480.792324                  66.910               74.214     1354.589538     1267.722912     6582.660133      729.668386     1711.509865     6581.167575
26 May 2021 17:21:20.000                  73.788                   42.002             480.720023                  65.869               73.643     1427.161231     1285.133922     6563.964922      787.414041     1757.693209     6562.353815
26 May 2021 17:21:30.000                  73.217                   40.972             480.644302                  64.896               73.068     1499.581959     1302.280568     6544.453678      845.062078     1803.658653     6542.724220
26 May 2021 17:21:40.000                  72.642                   40.005             480.565206                  63.985               72.489     1571.842393     1319.160956     6524.128807      902.605347     1849.400494     6522.281213
26 May 2021 17:21:50.000                  72.063                   39.095             480.482782                  63.131               71.905     1643.933218     1335.773241     6502.992820      960.036713     1894.913057     6501.027319
26 May 2021 17:22:00.000                  71.481                   38.239             480.397081                  62.329               71.318     1715.845140     1352.115621     6481.048326     1017.349053     1940.190694     6478.965162
26 May 2021 17:22:10.000                  70.895                   37.430             480.308153                  61.575               70.728     1787.568880     1368.186344     6458.298033     1074.535259     1985.227785     6456.097465
26 May 2021 17:22:20.000                  70.306                   36.665             480.216051                  60.864               70.135     1859.095181     1383.983701     6434.744751     1131.588236     2030.018741     6432.427051
26 May 2021 17:22:30.000                  69.714                   35.941             480.120830                  60.192               69.539     1930.414808     1399.506034     6410.391388     1188.500908     2074.558003     6407.956843
26 May 2021 17:22:40.000                  69.120                   35.254             480.022547                  59.557               68.941     2001.518548     1414.751730     6385.240951     1245.266216     2118.840041     6382.689863
26 May 2021 17:22:50.000                  68.523                   34.601             479.921258                  58.955               68.340     2072.397210     1429.719222     6359.296544     1301.877115     2162.859357     6356.629230
26 May 2021 17:23:00.000                  67.924                   33.980             479.817025                  58.385               67.738     2143.041630     1444.406994     6332.561372     1358.326582     2206.610486     6329.778163
26 May 2021 17:23:10.000                  67.323                   33.388             479.709909                  57.843               67.133     2213.442669     1458.813574     6305.038737     1414.607614     2250.087994     6302.139976
26 May 2021 17:23:20.000                  66.721                   32.822             479.599972                  57.327               66.527     2283.591215     1472.937540     6276.732036     1470.713225     2293.286483     6273.718085
26 May 2021 17:23:30.000                  66.116                   32.282             479.487278                  56.837               65.919     2353.478184     1486.777518     6247.644767     1526.636452     2336.200586     6244.515998
26 May 2021 17:23:40.000                  65.510                   31.765             479.371894                  56.369               65.310     2423.094524     1500.332181     6217.780521     1582.370356     2378.824973     6214.537323
26 May 2021 17:23:50.000                  64.903                   31.269             479.253888                  55.922               64.699     2492.431210     1513.600249     6187.142988     1637.908017     2421.154348     6183.785763
26 May 2021 17:24:00.000                  64.294                   30.794             479.133327                  55.495               64.088     2561.479253     1526.580494     6155.735953     1693.242542     2463.183451     6152.265117
26 May 2021 17:24:10.000                  63.684                   30.337             479.010283                  55.086               63.474     2630.229693     1539.271733     6123.563295     1748.367061     2504.907061     6119.979279
26 May 2021 17:24:20.000                  63.073                   29.898             478.884827                  54.694               62.860     2698.673607     1551.672832     6090.628990     1803.274729     2546.319991     6086.932238
26 May 2021 17:24:30.000                  62.460                   29.475             478.757033                  54.319               62.245     2766.802106     1563.782708     6056.937108     1857.958729     2587.417093     6053.128078
26 May 2021 17:24:40.000                  61.847                   29.067             478.626974                  53.958               61.629     2834.606339     1575.600324     6022.491811     1912.412269     2628.193259     6018.570976
26 May 2021 17:24:50.000                  61.233                   28.674             478.494726                  53.612               61.011     2902.077492     1587.124692     5987.297357     1966.628587     2668.643420     5983.265204
26 May 2021 17:25:00.000                  60.617                   28.294             478.360367                  53.279               60.393     2969.206789     1598.354874     5951.358096     2020.600948     2708.762544     5947.215125
26 May 2021 17:25:10.000                  60.001                   27.927             478.223974                  52.958               59.775     3035.985496     1609.289980     5914.678472     2074.322648     2748.545643     5910.425196
26 May 2021 17:25:20.000                  59.384                   27.571             478.085627                  52.649               59.155     3102.404917     1619.929170     5877.263018     2127.787012     2787.987768     5872.899965
26 May 2021 17:25:30.000                  58.766                   27.227             477.945406                  52.351               58.535     3168.456403     1630.271651     5839.116361     2180.987398     2827.084014     5834.644073
26 May 2021 17:25:40.000                  58.147                   26.894             477.803392                  52.064               57.914     3234.131343     1640.316682     5800.243218     2233.917196     2865.829514     5795.662249
26 May 2021 17:25:50.000                  57.528                   26.570             477.659669                  51.786               57.292     3299.421176     1650.063568     5760.648396     2286.569826     2904.219449     5755.959315
26 May 2021 17:26:00.000                  56.907                   26.256             477.514320                  51.517               56.670     3364.317382     1659.511665     5720.336794     2338.938745     2942.249041     5715.540182
26 May 2021 17:26:10.000                  56.287                   25.950             477.367428                  51.257               56.048     3428.811492     1668.660377     5679.313397     2391.017443     2979.913556     5674.409850
26 May 2021 17:26:20.000                  55.665                   25.653             477.219081                  51.006               55.424     3492.895082     1677.509158     5637.583281     2442.799446     3017.208305     5632.573408
26 May 2021 17:26:30.000                  55.043                   25.364             477.069363                  50.762               54.801     3556.559778     1686.057511     5595.151610     2494.278316     3054.128644     5590.036032
26 May 2021 17:26:40.000                  54.421                   25.083             476.918362                  50.525               54.176     3619.797258     1694.304987     5552.023634     2545.447651     3090.669977     5546.802985
26 May 2021 17:26:50.000                  53.798                   24.808             476.766166                  50.296               53.552     3682.599247     1702.251188     5508.204692     2596.301089     3126.827752     5502.879620
26 May 2021 17:27:00.000                  53.174                   24.541             476.612864                  50.073               52.927     3744.957528     1709.895764     5463.700206     2646.832303     3162.597465     5458.271374
26 May 2021 17:27:10.000                  52.550                   24.280             476.458545                  49.857               52.301     3806.863934     1717.238414     5418.515688     2697.035010     3197.974661     5412.983767
26 May 2021 17:27:20.000                  51.926                   24.025             476.303299                  49.647               51.676     3868.310352     1724.278887     5372.656731     2746.902963     3232.954930     5367.022409
26 May 2021 17:27:30.000                  51.301                   23.776             476.147217                  49.442               51.049     3929.288728     1731.016979     5326.129014     2796.429958     3267.533914     5320.392991
26 May 2021 17:27:40.000                  50.675                   23.532             475.990389                  49.243               50.423     3989.791062     1737.452536     5278.938300     2845.609833     3301.707302     5273.101287
26 May 2021 17:27:50.000                  50.049                   23.294             475.832907                  49.049               49.796     4049.809413     1743.585455     5231.090434     2894.436466     3335.470835     5225.153156
26 May 2021 17:28:00.000                  49.423                   23.060             475.674865                  48.860               49.169     4109.335899     1749.415678     5182.591344     2942.903782     3368.820304     5176.554537
26 May 2021 17:28:10.000                  48.796                   22.832             475.516353                  48.676               48.541     4168.362698     1754.943199     5133.447039     2991.005747     3401.751549     5127.311453
26 May 2021 17:28:20.000                  48.169                   22.608             475.357466                  48.497               47.914     4226.882049     1760.168059     5083.663608     3038.736372     3434.260463     5077.430005
26 May 2021 17:28:30.000                  47.542                   22.388             475.198296                  48.321               47.285     4284.886252     1765.090348     5033.247222     3086.089716     3466.342992     5026.916376
26 May 2021 17:28:40.000                  46.914                   22.173             475.038937                  48.150               46.657     4342.367673     1769.710205     4982.204130     3133.059882     3497.995133     4975.776827
26 May 2021 17:28:50.000                  46.286                   21.962             474.879483                  47.983               46.029     4399.318740     1774.027816     4930.540660     3179.641021     3529.212936     4924.017698
26 May 2021 17:29:00.000                  45.658                   21.754             474.720028                  47.819               45.400     4455.731946     1778.043418     4878.263217     3225.827331     3559.992506     4871.645407
26 May 2021 17:29:10.000                  45.029                   21.550             474.560665                  47.659               44.771     4511.599851     1781.757293     4825.378286     3271.613059     3590.330001     4818.666448
26 May 2021 17:29:20.000                  44.400                   21.350             474.401490                  47.503               44.142     4566.915083     1785.169772     4771.892423     3316.992502     3620.221634     4765.087392
26 May 2021 17:29:30.000                  43.771                   21.153             474.242596                  47.350               43.512     4621.670337     1788.281237     4717.812265     3361.960005     3649.663673     4710.914886
26 May 2021 17:29:40.000                  43.141                   20.959             474.084077                  47.200               42.883     4675.858379     1791.092113     4663.144521     3406.509967     3678.652441     4656.155649
26 May 2021 17:29:50.000                  42.511                   20.769             473.926028                  47.053               42.253     4729.472043     1793.602877     4607.895973     3450.636834     3707.184318     4600.816477
26 May 2021 17:30:00.000                  41.881                   20.581             473.768543                  46.909               41.623     4782.504236     1795.814050     4552.073478     3494.335109     3735.255739     4544.904237
26 May 2021 17:30:10.000                  41.251                   20.396             473.611715                  46.767               40.993     4834.947937     1797.726202     4495.683963     3537.599344     3762.863199     4488.425869
26 May 2021 17:30:20.000                  40.620                   20.214             473.455638                  46.629               40.362     4886.796198     1799.339951     4438.734430     3580.424146     3790.003247     4431.388383
26 May 2021 17:30:30.000                  39.989                   20.034             473.300406                  46.493               39.732     4938.042145     1800.655961     4381.231948     3622.804177     3816.672493     4373.798861
26 May 2021 17:30:40.000                  39.358                   19.857             473.146112                  46.359               39.101     4988.678978     1801.674943     4323.183657     3664.734152     3842.867601     4315.664454
26 May 2021 17:30:50.000                  38.727                   19.683             472.992848                  46.228               38.471     5038.699977     1802.397655     4264.596766     3706.208844     3868.585299     4256.992380
26 May 2021 17:31:00.000                  38.095                   19.510             472.840707                  46.099               37.840     5088.098494     1802.824900     4205.478552     3747.223080     3893.822371     4197.789928
26 May 2021 17:31:10.000                  37.463                   19.340             472.689781                  45.972               37.209     5136.867962     1802.957529     4145.836358     3787.771746     3918.575661     4138.064451
26 May 2021 17:31:20.000                  36.831                   19.172             472.540161                  45.848               36.577     5185.001893     1802.796438     4085.677593     3827.849784     3942.842074     4077.823370
26 May 2021 17:31:30.000                  36.199                   19.006             472.391938                  45.725               35.946     5232.493878     1802.342571     4025.009734     3867.452195     3966.618574     4017.074170
26 May 2021 17:31:40.000                  35.566                   18.842             472.245202                  45.605               35.315     5279.337587     1801.596914     3963.840319     3906.574039     3989.902187     3955.824401
26 May 2021 17:31:50.000                  34.934                   18.680             472.100043                  45.486               34.683     5325.526774     1800.560502     3902.176951     3945.210435     4012.690000     3894.081674
26 May 2021 17:32:00.000                  34.301                   18.520             471.956549                  45.369               34.052     5371.055274     1799.234412     3840.027295     3983.356563     4034.979162     3831.853665
26 May 2021 17:32:10.000                  33.668                   18.362             471.814810                  45.254               33.420     5415.917007     1797.619768     3777.399077     4021.007662     4056.766883     3769.148110
26 May 2021 17:32:20.000                  33.035                   18.205             471.674912                  45.140               32.788     5460.105975     1795.717738     3714.300085     4058.159036     4078.050437     3705.972807
26 May 2021 17:32:30.000                  32.401                   18.050             471.536941                  45.028               32.156     5503.616266     1793.529534     3650.738165     4094.806048     4098.827159     3642.335610
26 May 2021 17:32:40.000                  31.768                   17.896             471.400985                  44.918               31.524     5546.442054     1791.056413     3586.721222     4130.944124     4119.094448     3578.244435
26 May 2021 17:32:50.000                  31.134                   17.744             471.267126                  44.809               30.892     5588.577599     1788.299676     3522.257219     4166.568754     4138.849766     3513.707253
26 May 2021 17:33:00.000                  30.500                   17.594             471.135450                  44.701               30.260     5630.017248     1785.260666     3457.354176     4201.675492     4158.090640     3448.732094
26 May 2021 17:33:10.000                  29.866                   17.444             471.006038                  44.595               29.627     5670.755439     1781.940772     3392.020166     4236.259955     4176.814659     3383.327040
26 May 2021 17:33:20.000                  29.231                   17.297             470.878973                  44.490               28.995     5710.786695     1778.341422     3326.263321     4270.317828     4195.019480     3317.500231
