                                                                                                                         27 Jan 2021 09:33:38
Civil Air Patrol Use Only
Satellite-GRID


       Time (LCLG)          Detic Latitude (deg)    Detic Longitude (deg)    Detic Altitude (km)    RightAscension (deg)    Declination (deg)
28 Jan 2021 11:04:20.000                  53.770                  -78.878             473.616416                  94.386               53.608
28 Jan 2021 11:04:30.000                  54.394                  -79.153             473.802430                  94.149               54.232
28 Jan 2021 11:04:40.000                  55.017                  -79.435             473.988096                  93.905               54.856
28 Jan 2021 11:04:50.000                  55.640                  -79.725             474.173321                  93.654               55.480
28 Jan 2021 11:05:00.000                  56.262                  -80.022             474.358014                  93.394               56.103
28 Jan 2021 11:05:10.000                  56.883                  -80.328             474.542083                  93.126               56.725
28 Jan 2021 11:05:20.000                  57.504                  -80.643             474.725438                  92.848               57.347
28 Jan 2021 11:05:30.000                  58.124                  -80.967             474.907990                  92.561               57.968
28 Jan 2021 11:05:40.000                  58.743                  -81.302             475.089649                  92.264               58.589
28 Jan 2021 11:05:50.000                  59.362                  -81.646             475.270329                  91.956               59.208
28 Jan 2021 11:06:00.000                  59.979                  -82.002             475.449942                  91.637               59.827
28 Jan 2021 11:06:10.000                  60.596                  -82.370             475.628402                  91.306               60.446
28 Jan 2021 11:06:20.000                  61.212                  -82.751             475.805625                  90.962               61.063
28 Jan 2021 11:06:30.000                  61.827                  -83.145             475.981526                  90.604               61.679
28 Jan 2021 11:06:40.000                  62.441                  -83.553             476.156025                  90.232               62.295
28 Jan 2021 11:06:50.000                  63.054                  -83.977             476.329038                  89.844               62.909
28 Jan 2021 11:07:00.000                  63.666                  -84.417             476.500486                  89.440               63.522
28 Jan 2021 11:07:10.000                  64.277                  -84.875             476.670290                  89.018               64.135
28 Jan 2021 11:07:20.000                  64.886                  -85.351             476.838371                  88.576               64.745
28 Jan 2021 11:07:30.000                  65.494                  -85.848             477.004655                  88.115               65.355
28 Jan 2021 11:07:40.000                  66.100                  -86.366             477.169065                  87.631               65.963
28 Jan 2021 11:07:50.000                  66.705                  -86.907             477.331528                  87.124               66.569
28 Jan 2021 11:08:00.000                  67.308                  -87.473             477.491971                  86.592               67.174
28 Jan 2021 11:08:10.000                  67.910                  -88.067             477.650324                  86.032               67.777
28 Jan 2021 11:08:20.000                  68.509                  -88.689             477.806517                  85.443               68.377
28 Jan 2021 11:08:30.000                  69.106                  -89.343             477.960483                  84.822               68.976
28 Jan 2021 11:08:40.000                  69.700                  -90.032             478.112155                  84.166               69.572
28 Jan 2021 11:08:50.000                  70.293                  -90.757             478.261468                  83.473               70.166
28 Jan 2021 11:09:00.000                  70.882                  -91.523             478.408360                  82.739               70.756
28 Jan 2021 11:09:10.000                  71.468                  -92.333             478.552768                  81.960               71.344
28 Jan 2021 11:09:20.000                  72.051                  -93.191             478.694633                  81.132               71.928
28 Jan 2021 11:09:30.000                  72.630                  -94.102             478.833897                  80.252               72.508
28 Jan 2021 11:09:40.000                  73.205                  -95.071             478.970503                  79.313               73.085
28 Jan 2021 11:09:50.000                  73.776                  -96.103             479.104396                  78.310               73.656
28 Jan 2021 11:10:00.000                  74.342                  -97.205             479.235524                  77.236               74.223
28 Jan 2021 11:10:10.000                  74.902                  -98.384             479.363835                  76.086               74.784
28 Jan 2021 11:10:20.000                  75.456                  -99.648             479.489280                  74.850               75.339
28 Jan 2021 11:10:30.000                  76.003                 -101.006             479.611811                  73.519               75.886
28 Jan 2021 11:10:40.000                  76.543                 -102.468             479.731383                  72.084               76.426
28 Jan 2021 11:10:50.000                  77.073                 -104.045             479.847951                  70.534               76.957
28 Jan 2021 11:11:00.000                  77.595                 -105.749             479.961474                  68.856               77.478
28 Jan 2021 11:11:10.000                  78.105                 -107.596             480.071912                  67.036               77.987
28 Jan 2021 11:11:20.000                  78.602                 -109.600             480.179226                  65.059               78.484
28 Jan 2021 11:11:30.000                  79.086                 -111.777             480.283380                  62.910               78.966
28 Jan 2021 11:11:40.000                  79.553                 -114.147             480.384340                  60.570               79.432
28 Jan 2021 11:11:50.000                  80.001                 -116.727             480.482074                  58.022               79.879
28 Jan 2021 11:12:00.000                  80.429                 -119.537             480.576551                  55.246               80.305
28 Jan 2021 11:12:10.000                  80.833                 -122.596             480.667743                  52.226               80.706
28 Jan 2021 11:12:20.000                  81.210                 -125.921             480.755624                  48.946               81.080
28 Jan 2021 11:12:30.000                  81.555                 -129.524             480.840169                  45.394               81.422
28 Jan 2021 11:12:40.000                  81.866                 -133.413             480.921356                  41.565               81.729
28 Jan 2021 11:12:50.000                  82.138                 -137.585             480.999164                  37.461               81.998
28 Jan 2021 11:13:00.000                  82.367                 -142.027             481.073576                  33.099               82.223
28 Jan 2021 11:13:10.000                  82.549                 -146.711             481.144575                  28.507               82.401
28 Jan 2021 11:13:20.000                  82.680                 -151.592             481.212147                  23.727               82.529
28 Jan 2021 11:13:30.000                  82.758                 -156.612             481.276280                  18.817               82.603
28 Jan 2021 11:13:40.000                  82.781                 -161.702             481.336964                  13.844               82.624
28 Jan 2021 11:13:50.000                  82.748                 -166.784             481.394191                   8.881               82.589
28 Jan 2021 11:14:00.000                  82.661                 -171.784             481.447954                   3.999               82.500
28 Jan 2021 11:14:10.000                  82.520                 -176.634             481.498250                  -0.735               82.358
28 Jan 2021 11:14:20.000                  82.330                  178.723             481.545077                  -5.269               82.167
28 Jan 2021 11:14:30.000                  82.093                  174.327             481.588435                  -9.564               81.930
28 Jan 2021 11:14:40.000                  81.814                  170.205             481.628327                 -13.594               81.651
28 Jan 2021 11:14:50.000                  81.497                  166.367             481.664756                 -17.349               81.334
28 Jan 2021 11:15:00.000                  81.146                  162.814             481.697730                 -20.827               80.983
28 Jan 2021 11:15:10.000                  80.764                  159.538             481.727255                 -24.036               80.602
28 Jan 2021 11:15:20.000                  80.356                  156.525             481.753344                 -26.989               80.194
28 Jan 2021 11:15:30.000                  79.925                  153.757             481.776007                 -29.701               79.763
28 Jan 2021 11:15:40.000                  79.473                  151.216             481.795260                 -32.192               79.311
28 Jan 2021 11:15:50.000                  79.003                  148.882             481.811119                 -34.479               78.841
28 Jan 2021 11:16:00.000                  78.517                  146.737             481.823602                 -36.580               78.355
28 Jan 2021 11:16:10.000                  78.018                  144.762             481.832729                 -38.513               77.855
28 Jan 2021 11:16:20.000                  77.506                  142.942             481.838523                 -40.293               77.342
28 Jan 2021 11:16:30.000                  76.983                  141.261             481.841009                 -41.935               76.819
28 Jan 2021 11:16:40.000                  76.451                  139.705             481.840212                 -43.454               76.286
28 Jan 2021 11:16:50.000                  75.911                  138.263             481.836160                 -44.859               75.744
28 Jan 2021 11:17:00.000                  75.363                  136.922             481.828884                 -46.163               75.195
28 Jan 2021 11:17:10.000                  74.808                  135.674             481.818415                 -47.376               74.639
28 Jan 2021 11:17:20.000                  74.247                  134.510             481.804788                 -48.505               74.077
28 Jan 2021 11:17:30.000                  73.681                  133.421             481.788037                 -49.559               73.510
28 Jan 2021 11:17:40.000                  73.110                  132.400             481.768200                 -50.544               72.937
28 Jan 2021 11:17:50.000                  72.535                  131.442             481.745316                 -51.466               72.360
28 Jan 2021 11:18:00.000                  71.955                  130.541             481.719428                 -52.332               71.779
28 Jan 2021 11:18:10.000                  71.372                  129.692             481.690576                 -53.146               71.195
28 Jan 2021 11:18:20.000                  70.786                  128.890             481.658806                 -53.913               70.607
28 Jan 2021 11:18:30.000                  70.197                  128.132             481.624164                 -54.636               70.016
28 Jan 2021 11:18:40.000                  69.605                  127.413             481.586697                 -55.319               69.423
28 Jan 2021 11:18:50.000                  69.011                  126.731             481.546456                 -55.965               68.826
28 Jan 2021 11:19:00.000                  68.414                  126.083             481.503492                 -56.577               68.228
28 Jan 2021 11:19:10.000                  67.815                  125.466             481.457857                 -57.158               67.627
28 Jan 2021 11:19:20.000                  67.214                  124.877             481.409606                 -57.710               67.025
28 Jan 2021 11:19:30.000                  66.612                  124.316             481.358794                 -58.235               66.420
28 Jan 2021 11:19:40.000                  66.007                  123.779             481.305479                 -58.736               65.814
28 Jan 2021 11:19:50.000                  65.401                  123.264             481.249720                 -59.213               65.207
28 Jan 2021 11:20:00.000                  64.794                  122.772             481.191578                 -59.669               64.598
28 Jan 2021 11:20:10.000                  64.185                  122.299             481.131113                 -60.105               63.987
28 Jan 2021 11:20:20.000                  63.575                  121.844             481.068390                 -60.522               63.376
28 Jan 2021 11:20:30.000                  62.964                  121.407             481.003472                 -60.922               62.763
28 Jan 2021 11:20:40.000                  62.352                  120.986             480.936426                 -61.306               62.149
28 Jan 2021 11:20:50.000                  61.738                  120.581             480.867318                 -61.674               61.534
28 Jan 2021 11:21:00.000                  61.124                  120.189             480.796217                 -62.028               60.919
28 Jan 2021 11:21:10.000                  60.509                  119.811             480.723193                 -62.368               60.302
28 Jan 2021 11:21:20.000                  59.893                  119.445             480.648315                 -62.696               59.685
28 Jan 2021 11:21:30.000                  59.276                  119.091             480.571656                 -63.012               59.066
28 Jan 2021 11:21:40.000                  58.658                  118.748             480.493289                 -63.317               58.447
28 Jan 2021 11:21:50.000                  58.040                  118.416             480.413288                 -63.611               57.828
28 Jan 2021 11:22:00.000                  57.421                  118.093             480.331727                 -63.895               57.208
28 Jan 2021 11:22:10.000                  56.801                  117.780             480.248683                 -64.170               56.587
28 Jan 2021 11:22:20.000                  56.180                  117.476             480.164232                 -64.436               55.965
28 Jan 2021 11:22:30.000                  55.559                  117.180             480.078453                 -64.694               55.343
28 Jan 2021 11:22:40.000                  54.938                  116.892             479.991423                 -64.943               54.721
28 Jan 2021 11:22:50.000                  54.316                  116.611             479.903222                 -65.185               54.098
28 Jan 2021 11:23:00.000                  53.693                  116.337             479.813930                 -65.420               53.474
28 Jan 2021 11:23:10.000                  53.070                  116.071             479.723629                 -65.648               52.850
28 Jan 2021 11:23:20.000                  52.446                  115.810             479.632399                 -65.870               52.226
28 Jan 2021 11:23:30.000                  51.822                  115.556             479.540323                 -66.085               51.601
28 Jan 2021 11:23:40.000                  51.197                  115.307             479.447484                 -66.295               50.976
28 Jan 2021 11:23:50.000                  50.572                  115.064             479.353964                 -66.499               50.351
28 Jan 2021 11:24:00.000                  49.947                  114.826             479.259847                 -66.697               49.725
28 Jan 2021 11:24:10.000                  49.321                  114.594             479.165219                 -66.891               49.099
28 Jan 2021 11:24:20.000                  48.695                  114.366             479.070162                 -67.079               48.473
28 Jan 2021 11:24:30.000                  48.068                  114.142             478.974763                 -67.264               47.846
28 Jan 2021 11:24:40.000                  47.442                  113.923             478.879106                 -67.443               47.219
28 Jan 2021 11:24:50.000                  46.814                  113.708             478.783278                 -67.619               46.592
28 Jan 2021 11:25:00.000                  46.187                  113.497             478.687363                 -67.790               45.965
28 Jan 2021 11:25:10.000                  45.559                  113.290             478.591447                 -67.958               45.337
28 Jan 2021 11:25:20.000                  44.931                  113.087             478.495617                 -68.122               44.709
28 Jan 2021 11:25:30.000                  44.302                  112.886             478.399959                 -68.282               44.081
28 Jan 2021 11:25:40.000                  43.674                  112.690             478.304559                 -68.439               43.453
28 Jan 2021 11:25:50.000                  43.045                  112.496             478.209502                 -68.593               42.824
28 Jan 2021 11:26:00.000                  42.415                  112.306             478.114875                 -68.744               42.195
28 Jan 2021 11:26:10.000                  41.786                  112.118             478.020764                 -68.892               41.567
28 Jan 2021 11:26:20.000                  41.156                  111.934             477.927254                 -69.037               40.938
28 Jan 2021 11:26:30.000                  40.526                  111.752             477.834431                 -69.179               40.308
28 Jan 2021 11:26:40.000                  39.896                  111.572             477.742380                 -69.318               39.679
28 Jan 2021 11:26:50.000                  39.265                  111.396             477.651186                 -69.455               39.050
28 Jan 2021 11:27:00.000                  38.634                  111.221             477.560934                 -69.590               38.420
28 Jan 2021 11:27:10.000                  38.003                  111.049             477.471707                 -69.722               37.790
28 Jan 2021 11:27:20.000                  37.372                  110.879             477.383590                 -69.852               37.160
28 Jan 2021 11:27:30.000                  36.741                  110.711             477.296665                 -69.980               36.530
28 Jan 2021 11:27:40.000                  36.109                  110.545             477.211016                 -70.106               35.900
28 Jan 2021 11:27:50.000                  35.478                  110.382             477.126724                 -70.229               35.270
28 Jan 2021 11:28:00.000                  34.846                  110.220             477.043870                 -70.351               34.639
28 Jan 2021 11:28:10.000                  34.214                  110.060             476.962536                 -70.471               34.009
28 Jan 2021 11:28:20.000                  33.581                  109.901             476.882802                 -70.590               33.378
28 Jan 2021 11:28:30.000                  32.949                  109.745             476.804746                 -70.706               32.748
28 Jan 2021 11:28:40.000                  32.316                  109.590             476.728447                 -70.821               32.117
28 Jan 2021 11:28:50.000                  31.683                  109.436             476.653983                 -70.934               31.486
28 Jan 2021 11:29:00.000                  31.051                  109.284             476.581430                 -71.046               30.855
28 Jan 2021 11:29:10.000                  30.417                  109.134             476.510864                 -71.156               30.224
28 Jan 2021 11:29:20.000                  29.784                  108.984             476.442359                 -71.265               29.593
28 Jan 2021 11:29:30.000                  29.151                  108.837             476.375989                 -71.373               28.962
28 Jan 2021 11:29:40.000                  28.517                  108.690             476.311827                 -71.479               28.331
28 Jan 2021 11:29:50.000                  27.884                  108.545             476.249944                 -71.584               27.700
28 Jan 2021 11:30:00.000                  27.250                  108.401             476.190410                 -71.688               27.068
28 Jan 2021 11:30:10.000                  26.616                  108.258             476.133295                 -71.791               26.437
28 Jan 2021 11:30:20.000                  25.982                  108.116             476.078666                 -71.892               25.805
28 Jan 2021 11:30:30.000                  25.348                  107.975             476.026589                 -71.992               25.174
28 Jan 2021 11:30:40.000                  24.713                  107.836             475.977130                 -72.092               24.542
28 Jan 2021 11:30:50.000                  24.079                  107.697             475.930352                 -72.190               23.911
28 Jan 2021 11:31:00.000                  23.444                  107.559             475.886318                 -72.288               23.279
28 Jan 2021 11:31:10.000                  22.810                  107.422             475.845090                 -72.384               22.647
28 Jan 2021 11:31:20.000                  22.175                  107.286             475.806725                 -72.480               22.016
28 Jan 2021 11:31:30.000                  21.540                  107.151             475.771283                 -72.574               21.384
28 Jan 2021 11:31:40.000                  20.905                  107.017             475.738819                 -72.668               20.752
28 Jan 2021 11:31:50.000                  20.270                  106.883             475.709389                 -72.762               20.120
28 Jan 2021 11:32:00.000                  19.635                  106.751             475.683046                 -72.854               19.488
28 Jan 2021 11:32:10.000                  19.000                  106.618             475.659840                 -72.946               18.857
28 Jan 2021 11:32:20.000                  18.365                  106.487             475.639823                 -73.037               18.225
28 Jan 2021 11:32:30.000                  17.730                  106.356             475.623042                 -73.127               17.593
28 Jan 2021 11:32:40.000                  17.094                  106.226             475.609544                 -73.217               16.961
28 Jan 2021 11:32:50.000                  16.459                  106.097             475.599373                 -73.306               16.329
28 Jan 2021 11:33:00.000                  15.823                  105.968             475.592573                 -73.394               15.697
28 Jan 2021 11:33:10.000                  15.187                  105.839             475.589184                 -73.482               15.065
28 Jan 2021 11:33:20.000                  14.552                  105.711             475.589245                 -73.570               14.433
28 Jan 2021 11:33:30.000                  13.916                  105.584             475.592794                 -73.656               13.800
28 Jan 2021 11:33:40.000                  13.280                  105.457             475.599866                 -73.743               13.168
28 Jan 2021 11:33:50.000                  12.644                  105.330             475.610495                 -73.829               12.536
28 Jan 2021 11:34:00.000                  12.009                  105.204             475.624712                 -73.915               11.904
28 Jan 2021 11:34:10.000                  11.373                  105.079             475.642547                 -74.000               11.272
28 Jan 2021 11:34:20.000                  10.737                  104.953             475.664027                 -74.084               10.640
28 Jan 2021 11:34:30.000                  10.101                  104.828             475.689178                 -74.169               10.008
28 Jan 2021 11:34:40.000                   9.465                  104.704             475.718024                 -74.253                9.376
28 Jan 2021 11:34:50.000                   8.829                  104.579             475.750586                 -74.337                8.744
28 Jan 2021 11:35:00.000                   8.193                  104.455             475.786884                 -74.420                8.111
28 Jan 2021 11:35:10.000                   7.556                  104.331             475.826934                 -74.504                7.479
28 Jan 2021 11:35:20.000                   6.920                  104.208             475.870753                 -74.587                6.847
28 Jan 2021 11:35:30.000                   6.284                  104.085             475.918354                 -74.670                6.215
28 Jan 2021 11:35:40.000                   5.648                  103.961             475.969747                 -74.752                5.583
28 Jan 2021 11:35:50.000                   5.012                  103.839             476.024942                 -74.835                4.951
28 Jan 2021 11:36:00.000                   4.376                  103.716             476.083946                 -74.917                4.319
28 Jan 2021 11:36:10.000                   3.739                  103.593             476.146763                 -74.999                3.686
28 Jan 2021 11:36:20.000                   3.103                  103.470             476.213396                 -75.081                3.054
28 Jan 2021 11:36:30.000                   2.467                  103.348             476.283845                 -75.163                2.422
28 Jan 2021 11:36:40.000                   1.831                  103.226             476.358109                 -75.245                1.790
28 Jan 2021 11:36:50.000                   1.195                  103.103             476.436185                 -75.326                1.158
28 Jan 2021 11:37:00.000                   0.558                  102.981             476.518065                 -75.408                0.526
28 Jan 2021 11:37:10.000                  -0.078                  102.859             476.603742                 -75.490               -0.106
28 Jan 2021 11:37:20.000                  -0.714                  102.737             476.693206                 -75.572               -0.738
28 Jan 2021 11:37:30.000                  -1.350                  102.614             476.786444                 -75.653               -1.370
28 Jan 2021 11:37:40.000                  -1.986                  102.492             476.883442                 -75.735               -2.002
28 Jan 2021 11:37:50.000                  -2.622                  102.370             476.984182                 -75.817               -2.634
28 Jan 2021 11:38:00.000                  -3.258                  102.247             477.088647                 -75.899               -3.266
28 Jan 2021 11:38:10.000                  -3.894                  102.125             477.196814                 -75.981               -3.898
28 Jan 2021 11:38:20.000                  -4.530                  102.002             477.308661                 -76.063               -4.530
28 Jan 2021 11:38:30.000                  -5.166                  101.879             477.424163                 -76.145               -5.162
28 Jan 2021 11:38:40.000                  -5.802                  101.756             477.543292                 -76.228               -5.794
28 Jan 2021 11:38:50.000                  -6.438                  101.633             477.666019                 -76.310               -6.425
28 Jan 2021 11:39:00.000                  -7.074                  101.510             477.792312                 -76.393               -7.057
28 Jan 2021 11:39:10.000                  -7.710                  101.386             477.922138                 -76.476               -7.689
28 Jan 2021 11:39:20.000                  -8.345                  101.262             478.055460                 -76.559               -8.321
28 Jan 2021 11:39:30.000                  -8.981                  101.138             478.192242                 -76.643               -8.952
28 Jan 2021 11:39:40.000                  -9.617                  101.014             478.332443                 -76.727               -9.584
28 Jan 2021 11:39:50.000                 -10.252                  100.889             478.476021                 -76.811              -10.216
28 Jan 2021 11:40:00.000                 -10.887                  100.764             478.622934                 -76.895              -10.847
28 Jan 2021 11:40:10.000                 -11.523                  100.639             478.773134                 -76.980              -11.479
28 Jan 2021 11:40:20.000                 -12.158                  100.513             478.926575                 -77.066              -12.110
28 Jan 2021 11:40:30.000                 -12.793                  100.387             479.083207                 -77.151              -12.742
28 Jan 2021 11:40:40.000                 -13.429                  100.261             479.242979                 -77.237              -13.373
28 Jan 2021 11:40:50.000                 -14.064                  100.134             479.405836                 -77.324              -14.005
28 Jan 2021 11:41:00.000                 -14.699                  100.006             479.571723                 -77.411              -14.636
28 Jan 2021 11:41:10.000                 -15.334                   99.878             479.740585                 -77.498              -15.267
28 Jan 2021 11:41:20.000                 -15.968                   99.750             479.912361                 -77.586              -15.899
28 Jan 2021 11:41:30.000                 -16.603                   99.621             480.086990                 -77.675              -16.530
28 Jan 2021 11:41:40.000                 -17.238                   99.491             480.264412                 -77.764              -17.161
28 Jan 2021 11:41:50.000                 -17.872                   99.361             480.444560                 -77.854              -17.792
28 Jan 2021 11:42:00.000                 -18.507                   99.230             480.627371                 -77.944              -18.423
28 Jan 2021 11:42:10.000                 -19.141                   99.099             480.812775                 -78.035              -19.054
28 Jan 2021 11:42:20.000                 -19.775                   98.967             481.000704                 -78.127              -19.685
28 Jan 2021 11:42:30.000                 -20.409                   98.834             481.191087                 -78.219              -20.316
28 Jan 2021 11:42:40.000                 -21.043                   98.700             481.383852                 -78.313              -20.947
28 Jan 2021 11:42:50.000                 -21.677                   98.566             481.578925                 -78.407              -21.577
28 Jan 2021 11:43:00.000                 -22.311                   98.431             481.776231                 -78.502              -22.208
28 Jan 2021 11:43:10.000                 -22.944                   98.295             481.975692                 -78.597              -22.839
28 Jan 2021 11:43:20.000                 -23.578                   98.158             482.177232                 -78.694              -23.469
28 Jan 2021 11:43:30.000                 -24.211                   98.020             482.380769                 -78.791              -24.100
28 Jan 2021 11:43:40.000                 -24.844                   97.882             482.586224                 -78.890              -24.730
28 Jan 2021 11:43:50.000                 -25.477                   97.742             482.793515                 -78.989              -25.360
28 Jan 2021 11:44:00.000                 -26.110                   97.601             483.002556                 -79.090              -25.991
28 Jan 2021 11:44:10.000                 -26.743                   97.459             483.213265                 -79.191              -26.621
28 Jan 2021 11:44:20.000                 -27.375                   97.316             483.425555                 -79.294              -27.251
28 Jan 2021 11:44:30.000                 -28.008                   97.172             483.639339                 -79.398              -27.881
28 Jan 2021 11:44:40.000                 -28.640                   97.027             483.854529                 -79.503              -28.511
28 Jan 2021 11:44:50.000                 -29.272                   96.880             484.071036                 -79.610              -29.140
28 Jan 2021 11:45:00.000                 -29.904                   96.733             484.288769                 -79.717              -29.770
28 Jan 2021 11:45:10.000                 -30.536                   96.584             484.507639                 -79.826              -30.400
28 Jan 2021 11:45:20.000                 -31.167                   96.433             484.727551                 -79.937              -31.029
28 Jan 2021 11:45:30.000                 -31.799                   96.281             484.948414                 -80.049              -31.659
28 Jan 2021 11:45:40.000                 -32.430                   96.128             485.170134                 -80.162              -32.288
28 Jan 2021 11:45:50.000                 -33.061                   95.973             485.392617                 -80.277              -32.917
28 Jan 2021 11:46:00.000                 -33.692                   95.816             485.615766                 -80.394              -33.546
28 Jan 2021 11:46:10.000                 -34.322                   95.658             485.839486                 -80.512              -34.175
28 Jan 2021 11:46:20.000                 -34.953                   95.497             486.063681                 -80.632              -34.804
28 Jan 2021 11:46:30.000                 -35.583                   95.336             486.288253                 -80.754              -35.432
28 Jan 2021 11:46:40.000                 -36.213                   95.172             486.513104                 -80.878              -36.061
28 Jan 2021 11:46:50.000                 -36.843                   95.006             486.738136                 -81.004              -36.689
28 Jan 2021 11:47:00.000                 -37.472                   94.838             486.963250                 -81.132              -37.318
28 Jan 2021 11:47:10.000                 -38.102                   94.668             487.188347                 -81.263              -37.946
28 Jan 2021 11:47:20.000                 -38.731                   94.496             487.413328                 -81.395              -38.574
28 Jan 2021 11:47:30.000                 -39.360                   94.322             487.638093                 -81.530              -39.201
28 Jan 2021 11:47:40.000                 -39.988                   94.145             487.862541                 -81.667              -39.829
28 Jan 2021 11:47:50.000                 -40.617                   93.965             488.086572                 -81.807              -40.456
28 Jan 2021 11:48:00.000                 -41.245                   93.784             488.310086                 -81.949              -41.084
28 Jan 2021 11:48:10.000                 -41.873                   93.599             488.532982                 -82.094              -41.711
28 Jan 2021 11:48:20.000                 -42.500                   93.412             488.755159                 -82.242              -42.338
28 Jan 2021 11:48:30.000                 -43.127                   93.221             488.976517                 -82.393              -42.964
28 Jan 2021 11:48:40.000                 -43.754                   93.028             489.196955                 -82.547              -43.591
28 Jan 2021 11:48:50.000                 -44.381                   92.831             489.416372                 -82.704              -44.217
28 Jan 2021 11:49:00.000                 -45.008                   92.631             489.634668                 -82.865              -44.843
28 Jan 2021 11:49:10.000                 -45.634                   92.428             489.851743                 -83.029              -45.469
28 Jan 2021 11:49:20.000                 -46.259                   92.221             490.067495                 -83.197              -46.094
28 Jan 2021 11:49:30.000                 -46.885                   92.010             490.281826                 -83.369              -46.720
28 Jan 2021 11:49:40.000                 -47.510                   91.795             490.494636                 -83.545              -47.345
28 Jan 2021 11:49:50.000                 -48.135                   91.576             490.705826                 -83.724              -47.969
28 Jan 2021 11:50:00.000                 -48.759                   91.353             490.915296                 -83.909              -48.594
28 Jan 2021 11:50:10.000                 -49.383                   91.125             491.122949                 -84.098              -49.218
28 Jan 2021 11:50:20.000                 -50.006                   90.892             491.328687                 -84.292              -49.842
28 Jan 2021 11:50:30.000                 -50.630                   90.655             491.532412                 -84.491              -50.465
28 Jan 2021 11:50:40.000                 -51.252                   90.412             491.734028                 -84.695              -51.088
28 Jan 2021 11:50:50.000                 -51.875                   90.164             491.933439                 -84.905              -51.711
28 Jan 2021 11:51:00.000                 -52.496                   89.910             492.130549                 -85.120              -52.333
28 Jan 2021 11:51:10.000                 -53.118                   89.650             492.325264                 -85.342              -52.955
28 Jan 2021 11:51:20.000                 -53.739                   89.383             492.517490                 -85.570              -53.577
28 Jan 2021 11:51:30.000                 -54.359                   89.110             492.707134                 -85.805              -54.198
28 Jan 2021 11:51:40.000                 -54.979                   88.830             492.894104                 -86.048              -54.819
28 Jan 2021 11:51:50.000                 -55.598                   88.542             493.078309                 -86.297              -55.439
28 Jan 2021 11:52:00.000                 -56.217                   88.246             493.259658                 -86.555              -56.058
28 Jan 2021 11:52:10.000                 -56.835                   87.942             493.438062                 -86.821              -56.677
28 Jan 2021 11:52:20.000                 -57.452                   87.630             493.613433                 -87.097              -57.296
28 Jan 2021 11:52:30.000                 -58.069                   87.308             493.785684                 -87.381              -57.913
28 Jan 2021 11:52:40.000                 -58.685                   86.976             493.954728                 -87.676              -58.531
28 Jan 2021 11:52:50.000                 -59.300                   86.634             494.120481                 -87.981              -59.147
28 Jan 2021 11:53:00.000                 -59.914                   86.281             494.282860                 -88.297              -59.763
28 Jan 2021 11:53:10.000                 -60.528                   85.916             494.441782                 -88.625              -60.378
28 Jan 2021 11:53:20.000                 -61.141                   85.539             494.597165                 -88.966              -60.992
28 Jan 2021 11:53:30.000                 -61.753                   85.148             494.748931                 -89.320              -61.605
28 Jan 2021 11:53:40.000                 -62.363                   84.744             494.897000                 -89.688              -62.217
28 Jan 2021 11:53:50.000                 -62.973                   84.324             495.041295                 -90.072              -62.828
28 Jan 2021 11:54:00.000                 -63.582                   83.888             495.181742                 -90.472              -63.438
28 Jan 2021 11:54:10.000                 -64.189                   83.436             495.318266                 -90.889              -64.047
28 Jan 2021 11:54:20.000                 -64.796                   82.964             495.450794                 -91.325              -64.655
28 Jan 2021 11:54:30.000                 -65.400                   82.473             495.579255                 -91.781              -65.261
28 Jan 2021 11:54:40.000                 -66.004                   81.961             495.703581                 -92.258              -65.866
28 Jan 2021 11:54:50.000                 -66.606                   81.427             495.823702                 -92.758              -66.470
28 Jan 2021 11:55:00.000                 -67.206                   80.867             495.939553                 -93.284              -67.071
28 Jan 2021 11:55:10.000                 -67.804                   80.282             496.051069                 -93.835              -67.671
28 Jan 2021 11:55:20.000                 -68.400                   79.668             496.158188                 -94.416              -68.269
28 Jan 2021 11:55:30.000                 -68.995                   79.023             496.260848                 -95.028              -68.865
28 Jan 2021 11:55:40.000                 -69.587                   78.345             496.358990                 -95.673              -69.458
28 Jan 2021 11:55:50.000                 -70.176                   77.630             496.452557                 -96.356              -70.049
28 Jan 2021 11:56:00.000                 -70.763                   76.876             496.541493                 -97.078              -70.637
28 Jan 2021 11:56:10.000                 -71.347                   76.080             496.625743                 -97.843              -71.222
28 Jan 2021 11:56:20.000                 -71.927                   75.236             496.705257                 -98.656              -71.804
28 Jan 2021 11:56:30.000                 -72.504                   74.342             496.779984                 -99.520              -72.383
28 Jan 2021 11:56:40.000                 -73.077                   73.391             496.849875                -100.441              -72.957
28 Jan 2021 11:56:50.000                 -73.646                   72.379             496.914885                -101.424              -73.527
28 Jan 2021 11:57:00.000                 -74.210                   71.299             496.974970                -102.475              -74.091
