                                                                                                                         17 Nov 2020 12:31:38
Civil Air Patrol Use Only
Satellite-GRID


       Time (LCLG)          Detic Latitude (deg)    Detic Longitude (deg)    Detic Altitude (km)    RightAscension (deg)    Declination (deg)
18 Nov 2020 07:35:00.000                 -63.445                  149.047             489.571561                -160.065              -63.195
18 Nov 2020 07:35:10.000                 -64.054                  148.597             489.767291                -160.474              -63.805
18 Nov 2020 07:35:20.000                 -64.661                  148.129             489.959862                -160.901              -64.415
18 Nov 2020 07:35:30.000                 -65.268                  147.641             490.149195                -161.347              -65.023
18 Nov 2020 07:35:40.000                 -65.872                  147.132             490.335212                -161.814              -65.630
18 Nov 2020 07:35:50.000                 -66.475                  146.601             490.517838                -162.303              -66.235
18 Nov 2020 07:36:00.000                 -67.077                  146.046             490.696999                -162.817              -66.839
18 Nov 2020 07:36:10.000                 -67.676                  145.465             490.872621                -163.356              -67.441
18 Nov 2020 07:36:20.000                 -68.274                  144.856             491.044634                -163.923              -68.041
18 Nov 2020 07:36:30.000                 -68.869                  144.216             491.212967                -164.521              -68.639
18 Nov 2020 07:36:40.000                 -69.463                  143.543             491.377554                -165.151              -69.235
18 Nov 2020 07:36:50.000                 -70.054                  142.835             491.538327                -165.816              -69.828
18 Nov 2020 07:37:00.000                 -70.642                  142.088             491.695224                -166.521              -70.419
18 Nov 2020 07:37:10.000                 -71.227                  141.298             491.848181                -167.267              -71.006
18 Nov 2020 07:37:20.000                 -71.809                  140.462             491.997137                -168.058              -71.591
18 Nov 2020 07:37:30.000                 -72.387                  139.576             492.142033                -168.900              -72.172
18 Nov 2020 07:37:40.000                 -72.962                  138.635             492.282813                -169.796              -72.749
18 Nov 2020 07:37:50.000                 -73.532                  137.633             492.419421                -170.752              -73.322
18 Nov 2020 07:38:00.000                 -74.098                  136.565             492.551804                -171.774              -73.890
18 Nov 2020 07:38:10.000                 -74.658                  135.423             492.679911                -172.868              -74.453
18 Nov 2020 07:38:20.000                 -75.213                  134.201             492.803691                -174.042              -75.011
18 Nov 2020 07:38:30.000                 -75.761                  132.889             492.923098                -175.304              -75.561
18 Nov 2020 07:38:40.000                 -76.301                  131.479             493.038087                -176.663              -76.105
18 Nov 2020 07:38:50.000                 -76.834                  129.959             493.148613                -178.130              -76.640
18 Nov 2020 07:39:00.000                 -77.357                  128.319             493.254635                -179.715              -77.167
18 Nov 2020 07:39:10.000                 -77.870                  126.544             493.356114                 178.567              -77.683
18 Nov 2020 07:39:20.000                 -78.372                  124.620             493.453013                 176.704              -78.187
18 Nov 2020 07:39:30.000                 -78.860                  122.531             493.545295                 174.679              -78.678
18 Nov 2020 07:39:40.000                 -79.333                  120.261             493.632929                 172.476              -79.154
18 Nov 2020 07:39:50.000                 -79.788                  117.790             493.715883                 170.077              -79.613
18 Nov 2020 07:40:00.000                 -80.224                  115.101             493.794128                 167.463              -80.053
18 Nov 2020 07:40:10.000                 -80.638                  112.173             493.867637                 164.617              -80.470
18 Nov 2020 07:40:20.000                 -81.026                  108.990             493.936386                 161.521              -80.863
18 Nov 2020 07:40:30.000                 -81.386                  105.536             494.000352                 158.159              -81.227
18 Nov 2020 07:40:40.000                 -81.712                  101.802             494.059514                 154.523              -81.558
18 Nov 2020 07:40:50.000                 -82.002                   97.784             494.113855                 150.609              -81.854
18 Nov 2020 07:41:00.000                 -82.252                   93.492             494.163358                 146.423              -82.109
18 Nov 2020 07:41:10.000                 -82.456                   88.944             494.208010                 141.984              -82.320
18 Nov 2020 07:41:20.000                 -82.613                   84.178             494.247799                 137.325              -82.483
18 Nov 2020 07:41:30.000                 -82.717                   79.243             494.282715                 132.493              -82.595
18 Nov 2020 07:41:40.000                 -82.768                   74.203             494.312751                 127.550              -82.654
18 Nov 2020 07:41:50.000                 -82.763                   69.132             494.337902                 122.564              -82.658
18 Nov 2020 07:42:00.000                 -82.704                   64.104             494.358166                 117.611              -82.607
18 Nov 2020 07:42:10.000                 -82.592                   59.192             494.373541                 112.759              -82.502
18 Nov 2020 07:42:20.000                 -82.428                   54.457             494.384029                 108.073              -82.346
18 Nov 2020 07:42:30.000                 -82.216                   49.947             494.389634                 103.600              -82.142
18 Nov 2020 07:42:40.000                 -81.960                   45.697             494.390361                  99.377              -81.893
18 Nov 2020 07:42:50.000                 -81.664                   41.723             494.386219                  95.424              -81.603
18 Nov 2020 07:43:00.000                 -81.332                   38.033             494.377218                  91.749              -81.276
18 Nov 2020 07:43:10.000                 -80.968                   34.623             494.363370                  88.349              -80.916
18 Nov 2020 07:43:20.000                 -80.576                   31.480             494.344691                  85.217              -80.528
18 Nov 2020 07:43:30.000                 -80.158                   28.591             494.321195                  82.336              -80.114
18 Nov 2020 07:43:40.000                 -79.719                   25.937             494.292904                  79.691              -79.677
18 Nov 2020 07:43:50.000                 -79.261                   23.499             494.259837                  77.263              -79.221
18 Nov 2020 07:44:00.000                 -78.785                   21.258             494.222018                  75.033              -78.747
18 Nov 2020 07:44:10.000                 -78.295                   19.197             494.179472                  72.984              -78.258
18 Nov 2020 07:44:20.000                 -77.792                   17.297             494.132226                  71.099              -77.756
18 Nov 2020 07:44:30.000                 -77.278                   15.544             494.080311                  69.362              -77.241
18 Nov 2020 07:44:40.000                 -76.753                   13.923             494.023757                  67.759              -76.717
18 Nov 2020 07:44:50.000                 -76.219                   12.422             493.962599                  66.276              -76.183
18 Nov 2020 07:45:00.000                 -75.677                   11.027             493.896871                  64.902              -75.640
18 Nov 2020 07:45:10.000                 -75.128                    9.730             493.826613                  63.628              -75.091
18 Nov 2020 07:45:20.000                 -74.573                    8.521             493.751862                  62.442              -74.535
18 Nov 2020 07:45:30.000                 -74.012                    7.391             493.672663                  61.337              -73.973
18 Nov 2020 07:45:40.000                 -73.446                    6.334             493.589057                  60.305              -73.405
18 Nov 2020 07:45:50.000                 -72.875                    5.342             493.501090                  59.340              -72.833
18 Nov 2020 07:46:00.000                 -72.300                    4.410             493.408811                  58.436              -72.257
18 Nov 2020 07:46:10.000                 -71.722                    3.532             493.312269                  57.587              -71.676
18 Nov 2020 07:46:20.000                 -71.139                    2.704             493.211515                  56.788              -71.093
18 Nov 2020 07:46:30.000                 -70.554                    1.921             493.106602                  56.036              -70.506
18 Nov 2020 07:46:40.000                 -69.966                    1.180             492.997586                  55.326              -69.916
18 Nov 2020 07:46:50.000                 -69.375                    0.478             492.884524                  54.656              -69.323
18 Nov 2020 07:47:00.000                 -68.781                   -0.190             492.767473                  54.021              -68.728
18 Nov 2020 07:47:10.000                 -68.186                   -0.825             492.646495                  53.419              -68.130
18 Nov 2020 07:47:20.000                 -67.588                   -1.429             492.521652                  52.847              -67.531
18 Nov 2020 07:47:30.000                 -66.988                   -2.006             492.393007                  52.304              -66.930
18 Nov 2020 07:47:40.000                 -66.387                   -2.558             492.260626                  51.787              -66.327
18 Nov 2020 07:47:50.000                 -65.784                   -3.085             492.124577                  51.295              -65.722
18 Nov 2020 07:48:00.000                 -65.180                   -3.590             491.984928                  50.825              -65.116
18 Nov 2020 07:48:10.000                 -64.574                   -4.075             491.841749                  50.376              -64.508
18 Nov 2020 07:48:20.000                 -63.966                   -4.540             491.695112                  49.946              -63.899
18 Nov 2020 07:48:30.000                 -63.358                   -4.987             491.545091                  49.535              -63.289
18 Nov 2020 07:48:40.000                 -62.748                   -5.418             491.391761                  49.141              -62.677
18 Nov 2020 07:48:50.000                 -62.137                   -5.833             491.235197                  48.762              -62.065
18 Nov 2020 07:49:00.000                 -61.525                   -6.233             491.075478                  48.399              -61.451
18 Nov 2020 07:49:10.000                 -60.913                   -6.619             490.912683                  48.050              -60.837
18 Nov 2020 07:49:20.000                 -60.299                   -6.992             490.746891                  47.714              -60.222
18 Nov 2020 07:49:30.000                 -59.684                   -7.353             490.578185                  47.390              -59.606
18 Nov 2020 07:49:40.000                 -59.069                   -7.703             490.406647                  47.078              -58.989
18 Nov 2020 07:49:50.000                 -58.453                   -8.042             490.232362                  46.777              -58.372
18 Nov 2020 07:50:00.000                 -57.836                   -8.370             490.055415                  46.487              -57.753
18 Nov 2020 07:50:10.000                 -57.218                   -8.689             489.875892                  46.206              -57.134
18 Nov 2020 07:50:20.000                 -56.600                   -8.999             489.693881                  45.934              -56.515
18 Nov 2020 07:50:30.000                 -55.981                   -9.300             489.509470                  45.671              -55.895
18 Nov 2020 07:50:40.000                 -55.361                   -9.593             489.322748                  45.417              -55.274
18 Nov 2020 07:50:50.000                 -54.741                   -9.879             489.133807                  45.170              -54.653
18 Nov 2020 07:51:00.000                 -54.120                  -10.157             488.942738                  44.930              -54.032
18 Nov 2020 07:51:10.000                 -53.499                  -10.428             488.749633                  44.698              -53.409
18 Nov 2020 07:51:20.000                 -52.877                  -10.693             488.554585                  44.473              -52.787
18 Nov 2020 07:51:30.000                 -52.255                  -10.951             488.357687                  44.253              -52.164
18 Nov 2020 07:51:40.000                 -51.633                  -11.203             488.159035                  44.040              -51.541
18 Nov 2020 07:51:50.000                 -51.009                  -11.450             487.958724                  43.833              -50.917
18 Nov 2020 07:52:00.000                 -50.386                  -11.691             487.756850                  43.631              -50.293
18 Nov 2020 07:52:10.000                 -49.762                  -11.927             487.553509                  43.434              -49.668
18 Nov 2020 07:52:20.000                 -49.137                  -12.158             487.348799                  43.243              -49.044
18 Nov 2020 07:52:30.000                 -48.513                  -12.384             487.142817                  43.056              -48.419
18 Nov 2020 07:52:40.000                 -47.887                  -12.606             486.935661                  42.873              -47.793
18 Nov 2020 07:52:50.000                 -47.262                  -12.824             486.727430                  42.695              -47.168
18 Nov 2020 07:53:00.000                 -46.636                  -13.038             486.518222                  42.521              -46.542
18 Nov 2020 07:53:10.000                 -46.010                  -13.247             486.308137                  42.352              -45.915
18 Nov 2020 07:53:20.000                 -45.383                  -13.453             486.097274                  42.185              -45.289
18 Nov 2020 07:53:30.000                 -44.756                  -13.656             485.885733                  42.023              -44.662
18 Nov 2020 07:53:40.000                 -44.129                  -13.855             485.673614                  41.864              -44.035
18 Nov 2020 07:53:50.000                 -43.501                  -14.050             485.461016                  41.708              -43.408
18 Nov 2020 07:54:00.000                 -42.874                  -14.243             485.248040                  41.556              -42.781
18 Nov 2020 07:54:10.000                 -42.245                  -14.432             485.034785                  41.406              -42.153
18 Nov 2020 07:54:20.000                 -41.617                  -14.619             484.821352                  41.260              -41.526
18 Nov 2020 07:54:30.000                 -40.988                  -14.803             484.607841                  41.116              -40.898
18 Nov 2020 07:54:40.000                 -40.360                  -14.984             484.394352                  40.975              -40.270
18 Nov 2020 07:54:50.000                 -39.730                  -15.162             484.180983                  40.837              -39.641
18 Nov 2020 07:55:00.000                 -39.101                  -15.339             483.967835                  40.701              -39.013
18 Nov 2020 07:55:10.000                 -38.471                  -15.512             483.755007                  40.567              -38.384
18 Nov 2020 07:55:20.000                 -37.841                  -15.684             483.542598                  40.436              -37.755
18 Nov 2020 07:55:30.000                 -37.211                  -15.853             483.330706                  40.307              -37.126
18 Nov 2020 07:55:40.000                 -36.581                  -16.020             483.119429                  40.180              -36.497
18 Nov 2020 07:55:50.000                 -35.950                  -16.186             482.908865                  40.056              -35.868
18 Nov 2020 07:56:00.000                 -35.320                  -16.349             482.699111                  39.933              -35.239
18 Nov 2020 07:56:10.000                 -34.689                  -16.510             482.490264                  39.812              -34.609
18 Nov 2020 07:56:20.000                 -34.057                  -16.670             482.282419                  39.693              -33.980
18 Nov 2020 07:56:30.000                 -33.426                  -16.828             482.075672                  39.575              -33.350
18 Nov 2020 07:56:40.000                 -32.794                  -16.984             481.870118                  39.460              -32.720
18 Nov 2020 07:56:50.000                 -32.163                  -17.139             481.665849                  39.346              -32.090
18 Nov 2020 07:57:00.000                 -31.531                  -17.292             481.462960                  39.233              -31.460
18 Nov 2020 07:57:10.000                 -30.899                  -17.443             481.261543                  39.122              -30.830
18 Nov 2020 07:57:20.000                 -30.266                  -17.594             481.061689                  39.012              -30.200
18 Nov 2020 07:57:30.000                 -29.634                  -17.742             480.863488                  38.904              -29.569
18 Nov 2020 07:57:40.000                 -29.001                  -17.890             480.667029                  38.797              -28.939
18 Nov 2020 07:57:50.000                 -28.368                  -18.036             480.472402                  38.692              -28.308
18 Nov 2020 07:58:00.000                 -27.735                  -18.181             480.279693                  38.588              -27.678
18 Nov 2020 07:58:10.000                 -27.102                  -18.325             480.088989                  38.485              -27.047
18 Nov 2020 07:58:20.000                 -26.469                  -18.467             479.900375                  38.383              -26.416
18 Nov 2020 07:58:30.000                 -25.835                  -18.609             479.713935                  38.282              -25.785
18 Nov 2020 07:58:40.000                 -25.202                  -18.749             479.529751                  38.182              -25.154
18 Nov 2020 07:58:50.000                 -24.568                  -18.889             479.347904                  38.083              -24.523
18 Nov 2020 07:59:00.000                 -23.934                  -19.027             479.168476                  37.986              -23.892
18 Nov 2020 07:59:10.000                 -23.300                  -19.165             478.991544                  37.889              -23.261
18 Nov 2020 07:59:20.000                 -22.666                  -19.302             478.817185                  37.793              -22.630
18 Nov 2020 07:59:30.000                 -22.032                  -19.438             478.645477                  37.698              -21.998
18 Nov 2020 07:59:40.000                 -21.398                  -19.573             478.476492                  37.604              -21.367
18 Nov 2020 07:59:50.000                 -20.763                  -19.707             478.310305                  37.510              -20.735
18 Nov 2020 08:00:00.000                 -20.129                  -19.840             478.146986                  37.418              -20.104
18 Nov 2020 08:00:10.000                 -19.494                  -19.973             477.986605                  37.326              -19.472
18 Nov 2020 08:00:20.000                 -18.859                  -20.105             477.829230                  37.235              -18.841
18 Nov 2020 08:00:30.000                 -18.224                  -20.236             477.674928                  37.145              -18.209
18 Nov 2020 08:00:40.000                 -17.589                  -20.367             477.523764                  37.055              -17.577
18 Nov 2020 08:00:50.000                 -16.954                  -20.497             477.375800                  36.966              -16.946
18 Nov 2020 08:01:00.000                 -16.319                  -20.626             477.231098                  36.877              -16.314
18 Nov 2020 08:01:10.000                 -15.683                  -20.755             477.089718                  36.789              -15.682
18 Nov 2020 08:01:20.000                 -15.048                  -20.884             476.951717                  36.702              -15.050
18 Nov 2020 08:01:30.000                 -14.413                  -21.012             476.817151                  36.615              -14.418
18 Nov 2020 08:01:40.000                 -13.777                  -21.139             476.686075                  36.528              -13.786
18 Nov 2020 08:01:50.000                 -13.141                  -21.266             476.558540                  36.442              -13.154
18 Nov 2020 08:02:00.000                 -12.506                  -21.392             476.434597                  36.357              -12.522
18 Nov 2020 08:02:10.000                 -11.870                  -21.518             476.314294                  36.272              -11.890
18 Nov 2020 08:02:20.000                 -11.234                  -21.644             476.197677                  36.187              -11.258
18 Nov 2020 08:02:30.000                 -10.598                  -21.770             476.084791                  36.102              -10.626
18 Nov 2020 08:02:40.000                  -9.962                  -21.895             475.975678                  36.018               -9.994
18 Nov 2020 08:02:50.000                  -9.326                  -22.019             475.870379                  35.935               -9.361
18 Nov 2020 08:03:00.000                  -8.690                  -22.144             475.768931                  35.851               -8.729
18 Nov 2020 08:03:10.000                  -8.054                  -22.268             475.671372                  35.768               -8.097
18 Nov 2020 08:03:20.000                  -7.418                  -22.392             475.577734                  35.685               -7.465
18 Nov 2020 08:03:30.000                  -6.781                  -22.515             475.488051                  35.603               -6.832
18 Nov 2020 08:03:40.000                  -6.145                  -22.639             475.402351                  35.521               -6.200
18 Nov 2020 08:03:50.000                  -5.509                  -22.762             475.320663                  35.438               -5.568
18 Nov 2020 08:04:00.000                  -4.872                  -22.885             475.243013                  35.356               -4.935
18 Nov 2020 08:04:10.000                  -4.236                  -23.008             475.169423                  35.274               -4.303
18 Nov 2020 08:04:20.000                  -3.599                  -23.130             475.099916                  35.193               -3.671
18 Nov 2020 08:04:30.000                  -2.963                  -23.253             475.034510                  35.111               -3.038
18 Nov 2020 08:04:40.000                  -2.327                  -23.376             474.973222                  35.030               -2.406
18 Nov 2020 08:04:50.000                  -1.690                  -23.498             474.916067                  34.948               -1.773
18 Nov 2020 08:05:00.000                  -1.054                  -23.621             474.863058                  34.867               -1.141
18 Nov 2020 08:05:10.000                  -0.417                  -23.743             474.814205                  34.786               -0.508
18 Nov 2020 08:05:20.000                   0.220                  -23.865             474.769516                  34.704                0.124
18 Nov 2020 08:05:30.000                   0.856                  -23.988             474.728997                  34.623                0.757
18 Nov 2020 08:05:40.000                   1.493                  -24.110             474.692651                  34.541                1.389
18 Nov 2020 08:05:50.000                   2.129                  -24.233             474.660482                  34.460                2.022
18 Nov 2020 08:06:00.000                   2.766                  -24.355             474.632487                  34.379                2.654
18 Nov 2020 08:06:10.000                   3.402                  -24.478             474.608663                  34.297                3.287
18 Nov 2020 08:06:20.000                   4.039                  -24.601             474.589007                  34.215                3.919
18 Nov 2020 08:06:30.000                   4.675                  -24.723             474.573510                  34.134                4.552
18 Nov 2020 08:06:40.000                   5.312                  -24.846             474.562163                  34.052                5.184
18 Nov 2020 08:06:50.000                   5.948                  -24.970             474.554955                  33.970                5.817
18 Nov 2020 08:07:00.000                   6.585                  -25.093             474.551871                  33.887                6.449
18 Nov 2020 08:07:10.000                   7.221                  -25.216             474.552896                  33.805                7.082
18 Nov 2020 08:07:20.000                   7.858                  -25.340             474.558011                  33.722                7.714
18 Nov 2020 08:07:30.000                   8.494                  -25.464             474.567197                  33.639                8.347
18 Nov 2020 08:07:40.000                   9.130                  -25.589             474.580430                  33.556                8.979
18 Nov 2020 08:07:50.000                   9.767                  -25.713             474.597687                  33.472                9.612
18 Nov 2020 08:08:00.000                  10.403                  -25.838             474.618940                  33.389               10.244
18 Nov 2020 08:08:10.000                  11.039                  -25.963             474.644162                  33.304               10.877
18 Nov 2020 08:08:20.000                  11.675                  -26.089             474.673320                  33.220               11.509
18 Nov 2020 08:08:30.000                  12.311                  -26.215             474.706383                  33.135               12.141
18 Nov 2020 08:08:40.000                  12.948                  -26.342             474.743316                  33.050               12.774
18 Nov 2020 08:08:50.000                  13.584                  -26.468             474.784081                  32.964               13.406
18 Nov 2020 08:09:00.000                  14.219                  -26.596             474.828640                  32.878               14.038
18 Nov 2020 08:09:10.000                  14.855                  -26.723             474.876952                  32.791               14.671
18 Nov 2020 08:09:20.000                  15.491                  -26.852             474.928975                  32.704               15.303
18 Nov 2020 08:09:30.000                  16.127                  -26.981             474.984663                  32.616               15.935
18 Nov 2020 08:09:40.000                  16.763                  -27.110             475.043970                  32.528               16.568
18 Nov 2020 08:09:50.000                  17.398                  -27.240             475.106847                  32.439               17.200
18 Nov 2020 08:10:00.000                  18.034                  -27.370             475.173245                  32.349               17.832
18 Nov 2020 08:10:10.000                  18.669                  -27.502             475.243111                  32.259               18.464
18 Nov 2020 08:10:20.000                  19.304                  -27.633             475.316392                  32.169               19.096
18 Nov 2020 08:10:30.000                  19.940                  -27.766             475.393031                  32.077               19.728
18 Nov 2020 08:10:40.000                  20.575                  -27.899             475.472972                  31.985               20.360
18 Nov 2020 08:10:50.000                  21.210                  -28.033             475.556156                  31.892               20.992
18 Nov 2020 08:11:00.000                  21.845                  -28.168             475.642521                  31.798               21.624
18 Nov 2020 08:11:10.000                  22.480                  -28.304             475.732006                  31.704               22.256
18 Nov 2020 08:11:20.000                  23.114                  -28.440             475.824546                  31.608               22.888
18 Nov 2020 08:11:30.000                  23.749                  -28.578             475.920077                  31.512               23.520
18 Nov 2020 08:11:40.000                  24.383                  -28.716             476.018532                  31.415               24.152
18 Nov 2020 08:11:50.000                  25.018                  -28.855             476.119841                  31.316               24.783
18 Nov 2020 08:12:00.000                  25.652                  -28.996             476.223936                  31.217               25.415
18 Nov 2020 08:12:10.000                  26.286                  -29.137             476.330745                  31.117               26.046
18 Nov 2020 08:12:20.000                  26.920                  -29.279             476.440195                  31.015               26.678
18 Nov 2020 08:12:30.000                  27.554                  -29.423             476.552212                  30.913               27.309
18 Nov 2020 08:12:40.000                  28.188                  -29.568             476.666722                  30.809               27.941
18 Nov 2020 08:12:50.000                  28.821                  -29.714             476.783648                  30.704               28.572
18 Nov 2020 08:13:00.000                  29.455                  -29.861             476.902913                  30.598               29.203
18 Nov 2020 08:13:10.000                  30.088                  -30.009             477.024437                  30.491               29.834
18 Nov 2020 08:13:20.000                  30.721                  -30.159             477.148140                  30.382               30.466
18 Nov 2020 08:13:30.000                  31.354                  -30.311             477.273943                  30.271               31.097
18 Nov 2020 08:13:40.000                  31.987                  -30.463             477.401762                  30.160               31.727
18 Nov 2020 08:13:50.000                  32.619                  -30.618             477.531515                  30.046               32.358
18 Nov 2020 08:14:00.000                  33.252                  -30.774             477.663118                  29.932               32.989
18 Nov 2020 08:14:10.000                  33.884                  -30.931             477.796487                  29.815               33.620
18 Nov 2020 08:14:20.000                  34.516                  -31.091             477.931535                  29.697               34.250
18 Nov 2020 08:14:30.000                  35.148                  -31.252             478.068176                  29.577               34.880
18 Nov 2020 08:14:40.000                  35.780                  -31.415             478.206323                  29.455               35.511
18 Nov 2020 08:14:50.000                  36.411                  -31.579             478.345889                  29.331               36.141
18 Nov 2020 08:15:00.000                  37.043                  -31.746             478.486784                  29.205               36.771
18 Nov 2020 08:15:10.000                  37.674                  -31.915             478.628920                  29.077               37.401
18 Nov 2020 08:15:20.000                  38.304                  -32.086             478.772206                  28.947               38.031
18 Nov 2020 08:15:30.000                  38.935                  -32.260             478.916554                  28.815               38.660
18 Nov 2020 08:15:40.000                  39.566                  -32.435             479.061871                  28.680               39.290
18 Nov 2020 08:15:50.000                  40.196                  -32.614             479.208067                  28.543               39.919
18 Nov 2020 08:16:00.000                  40.826                  -32.794             479.355051                  28.403               40.548
18 Nov 2020 08:16:10.000                  41.455                  -32.978             479.502730                  28.261               41.177
18 Nov 2020 08:16:20.000                  42.085                  -33.164             479.651013                  28.115               41.806
18 Nov 2020 08:16:30.000                  42.714                  -33.353             479.799807                  27.967               42.435
18 Nov 2020 08:16:40.000                  43.343                  -33.545             479.949020                  27.816               43.063
18 Nov 2020 08:16:50.000                  43.971                  -33.740             480.098559                  27.662               43.691
18 Nov 2020 08:17:00.000                  44.600                  -33.938             480.248331                  27.505               44.319
18 Nov 2020 08:17:10.000                  45.228                  -34.140             480.398245                  27.344               44.947
18 Nov 2020 08:17:20.000                  45.855                  -34.345             480.548206                  27.180               45.575
18 Nov 2020 08:17:30.000                  46.483                  -34.554             480.698123                  27.011               46.202
18 Nov 2020 08:17:40.000                  47.110                  -34.767             480.847903                  26.839               46.829
18 Nov 2020 08:17:50.000                  47.737                  -34.984             480.997453                  26.663               47.456
18 Nov 2020 08:18:00.000                  48.363                  -35.205             481.146681                  26.483               48.083
18 Nov 2020 08:18:10.000                  48.989                  -35.431             481.295497                  26.298               48.709
18 Nov 2020 08:18:20.000                  49.615                  -35.661             481.443806                  26.109               49.335
18 Nov 2020 08:18:30.000                  50.240                  -35.896             481.591520                  25.914               49.961
18 Nov 2020 08:18:40.000                  50.865                  -36.137             481.738546                  25.715               50.586
18 Nov 2020 08:18:50.000                  51.489                  -36.382             481.884795                  25.510               51.211
18 Nov 2020 08:19:00.000                  52.113                  -36.634             482.030176                  25.300               51.836
18 Nov 2020 08:19:10.000                  52.736                  -36.891             482.174600                  25.083               52.460
18 Nov 2020 08:19:20.000                  53.359                  -37.155             482.317978                  24.861               53.084
18 Nov 2020 08:19:30.000                  53.982                  -37.425             482.460222                  24.632               53.708
18 Nov 2020 08:19:40.000                  54.604                  -37.701             482.601245                  24.396               54.331
18 Nov 2020 08:19:50.000                  55.225                  -37.986             482.740960                  24.152               54.953
18 Nov 2020 08:20:00.000                  55.846                  -38.278             482.879280                  23.901               55.575
18 Nov 2020 08:20:10.000                  56.467                  -38.578             483.016121                  23.642               56.197
18 Nov 2020 08:20:20.000                  57.086                  -38.886             483.151397                  23.375               56.818
18 Nov 2020 08:20:30.000                  57.705                  -39.204             483.285027                  23.098               57.438
18 Nov 2020 08:20:40.000                  58.323                  -39.531             483.416927                  22.812               58.058
18 Nov 2020 08:20:50.000                  58.941                  -39.868             483.547015                  22.515               58.677
18 Nov 2020 08:21:00.000                  59.558                  -40.216             483.675211                  22.208               59.296
18 Nov 2020 08:21:10.000                  60.174                  -40.575             483.801435                  21.890               59.913
18 Nov 2020 08:21:20.000                  60.789                  -40.947             483.925610                  21.560               60.530
18 Nov 2020 08:21:30.000                  61.403                  -41.331             484.047657                  21.216               61.146
18 Nov 2020 08:21:40.000                  62.017                  -41.729             484.167502                  20.859               61.761
18 Nov 2020 08:21:50.000                  62.629                  -42.141             484.285068                  20.488               62.376
18 Nov 2020 08:22:00.000                  63.240                  -42.570             484.400282                  20.101               62.989
18 Nov 2020 08:22:10.000                  63.850                  -43.014             484.513073                  19.697               63.601
18 Nov 2020 08:22:20.000                  64.459                  -43.477             484.623368                  19.276               64.212
18 Nov 2020 08:22:30.000                  65.066                  -43.959             484.731098                  18.836               64.821
18 Nov 2020 08:22:40.000                  65.672                  -44.461             484.836196                  18.375               65.429
18 Nov 2020 08:22:50.000                  66.277                  -44.985             484.938594                  17.892               66.036
18 Nov 2020 08:23:00.000                  66.880                  -45.533             485.038227                  17.386               66.641
18 Nov 2020 08:23:10.000                  67.481                  -46.106             485.135031                  16.855               67.245
18 Nov 2020 08:23:20.000                  68.080                  -46.707             485.228944                  16.296               67.847
18 Nov 2020 08:23:30.000                  68.678                  -47.338             485.319905                  15.707               68.446
18 Nov 2020 08:23:40.000                  69.273                  -48.001             485.407855                  15.087               69.044
18 Nov 2020 08:23:50.000                  69.865                  -48.698             485.492736                  14.432               69.639
18 Nov 2020 08:24:00.000                  70.455                  -49.434             485.574493                  13.739               70.231
18 Nov 2020 08:24:10.000                  71.043                  -50.211             485.653071                  13.006               70.821
18 Nov 2020 08:24:20.000                  71.627                  -51.033             485.728418                  12.227               71.408
18 Nov 2020 08:24:30.000                  72.207                  -51.905             485.800483                  11.400               71.991
18 Nov 2020 08:24:40.000                  72.784                  -52.830             485.869217                  10.520               72.571
18 Nov 2020 08:24:50.000                  73.357                  -53.814             485.934573                   9.581               73.146
18 Nov 2020 08:25:00.000                  73.925                  -54.863             485.996505                   8.578               73.717
18 Nov 2020 08:25:10.000                  74.488                  -55.984             486.054970                   7.505               74.283
18 Nov 2020 08:25:20.000                  75.046                  -57.183             486.109926                   6.354               74.843
18 Nov 2020 08:25:30.000                  75.597                  -58.469             486.161333                   5.117               75.397
18 Nov 2020 08:25:40.000                  76.141                  -59.852             486.209154                   3.785               75.943
18 Nov 2020 08:25:50.000                  76.677                  -61.340             486.253352                   2.349               76.482
18 Nov 2020 08:26:00.000                  77.204                  -62.947             486.293893                   0.797               77.013
18 Nov 2020 08:26:10.000                  77.722                  -64.685             486.330745                  -0.884               77.533
18 Nov 2020 08:26:20.000                  78.227                  -66.567             486.363877                  -2.707               78.042
18 Nov 2020 08:26:30.000                  78.721                  -68.611             486.393262                  -4.688               78.538
18 Nov 2020 08:26:40.000                  79.199                  -70.831             486.418874                  -6.843               79.020
18 Nov 2020 08:26:50.000                  79.661                  -73.248             486.440687                  -9.189               79.485
18 Nov 2020 08:27:00.000                  80.104                  -75.879             486.458681                 -11.745               79.931
18 Nov 2020 08:27:10.000                  80.525                  -78.744             486.472834                 -14.530               80.356
18 Nov 2020 08:27:20.000                  80.921                  -81.861             486.483128                 -17.562               80.756
18 Nov 2020 08:27:30.000                  81.290                  -85.246             486.489548                 -20.855               81.129
18 Nov 2020 08:27:40.000                  81.627                  -88.911             486.492080                 -24.423               81.471
